1562435886457,7/6/2019,11:58:06 AM,null,null
1562435896459,7/6/2019,11:58:16 AM,null,null
1562435906461,7/6/2019,11:58:26 AM,null,null
1562435916464,7/6/2019,11:58:36 AM,null,null
1562435926466,7/6/2019,11:58:46 AM,null,null
1562435936469,7/6/2019,11:58:56 AM,null,null
1562435946471,7/6/2019,11:59:06 AM,null,null
1562435956473,7/6/2019,11:59:16 AM,null,null
1562435966476,7/6/2019,11:59:26 AM,null,null
1562435976478,7/6/2019,11:59:36 AM,null,null
1562435986481,7/6/2019,11:59:46 AM,null,null
1562435996483,7/6/2019,11:59:56 AM,null,null
1562436006485,7/6/2019,12:00:06 PM,null,null
1562436016488,7/6/2019,12:00:16 PM,null,null
1562436026491,7/6/2019,12:00:26 PM,null,null
1562436036493,7/6/2019,12:00:36 PM,null,null
1562436046495,7/6/2019,12:00:46 PM,null,null
1562436056496,7/6/2019,12:00:56 PM,null,null
1562436066498,7/6/2019,12:01:06 PM,null,null
1562436076501,7/6/2019,12:01:16 PM,null,null
1562436086502,7/6/2019,12:01:26 PM,null,null
1562436096505,7/6/2019,12:01:36 PM,null,null
1562436106506,7/6/2019,12:01:46 PM,null,null
1562436116507,7/6/2019,12:01:56 PM,null,null
1562436126507,7/6/2019,12:02:06 PM,null,null
1562436136507,7/6/2019,12:02:16 PM,null,null
1562436146507,7/6/2019,12:02:26 PM,null,null
1562436156507,7/6/2019,12:02:36 PM,null,null
1562436166507,7/6/2019,12:02:46 PM,null,null
1562436176507,7/6/2019,12:02:56 PM,null,null
1562436186507,7/6/2019,12:03:06 PM,null,null
1562436196507,7/6/2019,12:03:16 PM,null,null
1562436206507,7/6/2019,12:03:26 PM,null,null
